Principal Component 1,Principal Component 2,Principal Component 3,Principal Component 4,Principal Component 5,Principal Component 6,Principal Component 7,Principal Component 8,Principal Component 9,Principal Component 10,Principal Component 11,Principal Component 12,Principal Component 13,Principal Component 14,Principal Component 15,Principal Component 16,Principal Component 17,Principal Component 18,Principal Component 19,Principal Component 20,Principal Component 21,Principal Component 22,Principal Component 23,Principal Component 24,Principal Component 25,Principal Component 26,Principal Component 27,Principal Component 28,Principal Component 29,Principal Component 30,Principal Component 31,Principal Component 32,Principal Component 33,Principal Component 34,Principal Component 35
-0.6971445659020576,-0.5688960373535501,-6.457801222292486,-1.4748609332606288,-2.795551128118749,-1.215764472827347,-0.6242849543193635,0.8716542629913758,-0.03403875700358732,-0.17978424440619675,-0.45288880828718037,-0.5596206582151301,-1.5564754282881939,0.3779754887086117,-1.542179398909315,1.2820687704101736,-0.8881845036092375,0.11413758225890504,0.2856118612573026,1.1510724206577259,0.6863431749017396,-0.12545052216874092,-0.10282990470599118,0.7740505756355789,2.9358163231242784,-0.7645918617035073,0.4960256617963199,-0.8044927172801108,1.0956845022050297,-0.5201098996590174,-0.268920858403844,0.6862450735521518,0.7937840103585956,0.4060114997935947,0.00909446694973371
-2.1941311047095797,-0.1812337140894684,-1.7069394499223862,0.9438948479659756,-1.9074285477917576,-0.23517889644112253,-0.13758449737242373,-1.1281214614233603,0.12785358600756339,0.007500161123377991,-0.5832636972767766,-0.5528072736268205,3.0793675429664367,0.9613397847526494,0.09167183353817615,0.01324250197739237,-0.46156909412296515,0.6439660797042874,-0.04859601624840315,-1.3699678118107734,-0.6553040968184158,-0.4728796696663437,-1.8614396488816174,1.9384031214664807,-3.228106313253229,1.3449589802317756,1.3792019715114128,0.2823504763597008,0.2355027973598251,0.6746932982163614,0.41776063686522574,0.4000986907631891,-0.0915954054823043,-0.33053279360007765,-0.6787784534908192
-3.873454832353324,0.7682667748593484,10.567375044155607,-1.0852144931577836,-4.865422516346279,-0.9348556693217697,-0.46091237330965457,-2.790870792880767,0.46846500401710406,0.42473784853280777,0.1632463854432347,-1.0794367930828734,2.9674568510277863,2.02570051522743,-2.5424880869525417,1.7889602383266585,0.16701665489141762,-0.04194862253507935,-0.9664273044682367,0.05292092180078985,-0.8302486362076766,0.0891797651361708,0.6464711138491742,1.0311906608317187,-3.0991431679301047,0.603510474422169,0.9167139118145254,0.38111396098354877,-0.867672498407409,0.7816232351993226,0.5474739394606444,-2.594281090665022,-0.723542844686585,-1.0160000410243537,-1.2264344292708524
-1.6864456583003866,-0.1903384163761708,-1.387236744222611,-0.4772850026145781,0.6339178899029105,-0.06015616793920864,0.4405923748367831,1.289447920173416,-0.5681956870645033,0.038793720537354776,-0.46042558560019453,-0.09778097809858803,0.38258345789656345,0.8926527294904915,0.17931538514281525,-0.008461587076560731,1.3019881576795578,-1.9746293594019089,0.6284813570001664,-0.022332442135533922,-0.43571070139508805,0.5049138041156427,-0.3498302707446959,0.3659415945743584,0.9053518318505157,-0.851714677440941,0.81518173242525,-0.3789963673113331,0.3619791141102882,-0.8062128198922185,-0.180170494376391,0.5201367524651933,-0.17713029755896367,-1.249215214493939,-0.18261517206473094
-1.6831611932483952,-0.344942674196299,-3.628858586224733,-0.0587836471864438,1.1681301600942595,1.1643125421471647,-0.25174589104731276,-3.0019585182667954,0.6991453402465755,0.5080089569997174,0.9375207681443624,0.5127471175791468,-0.22365639699087433,0.6969174602337966,-1.129458643509742,0.5293473537620964,0.44755162967846207,-0.37376872189088334,0.24708553111443718,0.6762855708387026,-0.19310991762258534,0.6964603174778281,0.5179498515019102,-0.032262366737099896,1.6820754827597049,-0.5921756573679047,0.4388912025881805,-0.17434788643132113,-0.8323649127982509,0.9510225234423927,1.1759036057952221,-0.10946493864115915,-0.1355912370012194,-0.6791089201684697,-0.12166100250278544
-2.4173676395957946,-0.05535646995217003,-0.5663463934122732,0.0645624094408046,3.8851038267990643,0.7739699266699296,-2.3478167650148682,-1.1590104359602391,-0.008575111972156123,0.6772470571793473,-0.3507382944587582,0.05887198806975553,-1.6067711196022214,-0.7345085712930616,-1.7998069957921625,0.341798369202655,-1.4447427030647342,-0.12815384776220817,1.6989621932087333,-0.30310399713987,0.8369939575394293,-0.23650110943740654,-0.3083095491344391,-1.8001394095796242,-0.5538776491988998,0.4120610794247032,-0.1493804971267383,0.11235434512915703,0.40885675359259716,-1.3656474690390117,0.22857705018141575,-0.3188218766914406,-0.06345255531067959,0.2068491357209087,-0.26411718237883086
-2.13643080285092,-0.39899384541436733,-2.200013059474267,-4.265582713221484,0.2419379656803273,1.1688247345236187,1.8572180139930365,1.60183449229689,-0.018003986090094744,-0.6638691805805338,0.22509194102828806,0.44345697069514095,-0.5642291334222268,0.7863319091408875,0.7073437293984028,0.04566843800896805,-0.3792365819924896,0.3792824525553908,-0.14176732785749152,0.3334342676480295,-1.214580768293996,0.11506106351305857,-1.2144039350745672,0.05367615100587211,0.6750072320699909,0.13831992976171267,-0.08780215820163927,-0.25293533235095556,-0.5142828730838355,-0.6695243563028027,-3.620279898637856,-0.609783257880183,-0.252952462517319,0.19546826062928155,-0.1999927248545187
-2.274614126173315,-0.15337171826809565,-1.428486362453307,1.0891224723681054,-0.72603320645564,-1.1756763615769794,-1.9402438154438504,0.4391905687414797,-0.39492149421767836,0.08879384540804912,-0.821375792185358,-0.9494688096085963,4.586471935988985,0.5262219165426886,-0.6840421086158053,0.3040137835393698,0.4240234234775222,-0.767865387515741,-0.6754789486576617,-1.356590133616222,0.9020029136100696,-1.1900614124021769,-0.4732767254856299,1.4978742120049315,-2.4281733468854285,3.4362183096804557,-0.22993815730323575,-0.45839082793879377,1.3519912434204966,-0.501894075566908,0.8500661282633498,-0.3811832902110406,0.26808561508064815,0.09446935194491869,0.4983552841419361
-1.938512694786432,-0.47718248009372727,-2.9618574268610605,-5.286739242617967,0.03788198673576833,0.9161429827481783,1.82147633455066,1.0443446470304047,0.18456519020879825,-0.6212392113031958,0.5384206071869674,0.9386991596466067,-0.6244771076535985,1.6201939693444292,0.3017555653492614,0.29764643259655377,0.25003884417881167,-0.5768570467377924,0.8758583364804914,0.3371151479520533,4.1867928285262215,-1.020820833608735,2.8064744125258105,2.00440184951312,-0.4442636010064915,-0.7463849232052333,-1.7372790299145084,-0.9196720761223166,-0.3126193173977513,-0.9936172254551714,-0.0127639093209022,1.0945774377131554,0.3332701614311719,-0.03823767790216245,-0.900799058762598
5.764573464488002,-0.09079548093853038,-6.414477054691799,0.2525658692312148,-1.5966461913558385,1.1238842216401814,-1.8340867392591251,-1.819137136868072,4.748530334645743,-1.3178213488349302,-1.5936964810201488,0.20175206069816137,-4.243441508748094,-1.715188150098931,-0.006307353956798874,-0.9008146498576843,2.684893223882193,-3.8209382085614667,0.999617388187252,-1.0083146507495553,-0.552061015428378,0.5862910405785698,-0.237995788191718,2.189722940090757,-0.44628973377676806,0.9534183506895206,0.4614812111182728,-0.17780473088264145,-0.157816595444114,-0.7894095865114853,1.1682987987994318,0.2704249941744349,-0.2941247431651091,0.2407321633808754,-0.5361565896198113
